Date,JPM_Open,JPM_High,JPM_Low,JPM_Close,JPM_Adj_Close,JPM_Volume,JPM_Dividend,VIX_Close,RiskFreeRate_3M,RiskFreeRate_1Y,RiskFreeRate_10Y,Daily_Return,Volatility_21D,Dividend_Yield,Dividend_Growth,RiskFreeRate_3M_Decimal,RiskFreeRate_1Y_Decimal,RiskFreeRate_10Y_Decimal,VIX_Return,VIX_JPM_Corr,Rate_MA5,Rate_MA20,Interest_Rate_Momentum,Sentiment_Score,Article_Count
2018-10-31,108.08000183105469,110.4800033569336,107.79000091552734,109.0199966430664,88.74026489257812,20860000,0.0,21.229999542236328,2.34,2.69,3.15,0.021510260979918996,0.24860771095765682,0.0,0.0,0.023399999999999997,0.0269,0.0315,-0.09079232567875262,-0.5581539346861456,0.02336,0.022994999999999998,0.00036500000000000074,0.5596649491949963,0
2018-11-01,109.62000274658203,110.22000122070312,108.31999969482422,108.9800033569336,88.70771026611328,13065000,0.0,19.34000015258789,2.32,2.67,3.14,-0.00036692024015449163,0.24538628926039652,0.0,0.0,0.0232,0.026699999999999998,0.031400000000000004,-0.08902493784271404,-0.5438957947110823,0.023319999999999997,0.023045,0.00027499999999999747,0.5801779588537332,0
2018-11-02,109.9000015258789,110.80999755859375,107.48999786376953,108.37999725341797,88.21932983398438,19009200,0.0,19.510000228881836,2.33,2.7,3.22,-0.005520712631237998,0.242151513582033,0.0,0.0,0.0233,0.027000000000000003,0.0322,0.008790076264358015,-0.6370287997606175,0.02332,0.023094999999999997,0.00022500000000000298,0.5691842272938978,0
2018-11-05,108.61000061035156,109.29000091552734,108.41999816894531,109.08999633789062,88.7972412109375,10276400,0.0,19.959999084472656,2.36,2.71,3.2,0.006529483954759814,0.24409774232512033,0.0,0.0,0.0236,0.0271,0.032,0.02306503589501041,-0.6305647638313021,0.02336,0.023159999999999997,0.00020000000000000226,0.5701764329877308,0
2018-11-06,108.66999816894531,109.66999816894531,107.76000213623047,109.5999984741211,89.2123794555664,10825000,0.0,19.90999984741211,2.35,2.72,3.22,0.00466423101950417,0.24352614026176614,0.0,0.0,0.0235,0.027200000000000002,0.0322,-0.002504971911518883,-0.6450939513394628,0.023399999999999997,0.02321,0.00018999999999999573,0.5700241672862656,0
2018-11-07,110.37000274658203,111.7300033569336,109.3499984741211,111.4800033569336,90.74267578125,12679600,0.0,16.360000610351562,2.37,2.74,3.22,0.017007949152666905,0.2519081258970064,0.0,0.0,0.023700000000000002,0.0274,0.0322,-0.17830232366988052,-0.6751453456864128,0.023459999999999998,0.02326,0.0001999999999999988,0.6336796768672786,0
2018-11-08,111.01000213623047,112.93000030517578,111.0,112.37999725341797,91.47527313232422,11662500,0.0,16.719999313354492,2.35,2.74,3.24,0.008040934526052819,0.23555451229167115,0.0,0.0,0.0235,0.0274,0.032400000000000005,0.02200480987605502,-0.6161545544049101,0.02352,0.0233,0.00021999999999999797,0.6495252650447056,0
2018-11-09,112.2300033569336,112.36000061035156,110.83000183105469,111.29000091552734,90.58802032470703,10432200,0.0,17.360000610351562,2.36,2.73,3.19,-0.009746718459652824,0.21110142031547469,0.0,0.0,0.0236,0.0273,0.0319,0.03827759110527551,-0.5985161880128149,0.023579999999999997,0.023339999999999996,0.00024000000000000063,0.6529279512948163,0
2018-11-12,111.41999816894531,111.94000244140625,108.5999984741211,108.94999694824219,88.68329620361328,13279700,0.0,20.450000762939453,2.36,2.73,3.19,-0.021250424613056224,0.22142417059387198,0.0,0.0,0.0236,0.0273,0.0319,0.177995394236643,-0.763223934332438,0.02358,0.023365,0.0002149999999999999,0.6038217552218936,0
2018-11-13,109.0999984741211,111.12000274658203,109.0999984741211,109.58999633789062,89.20426177978516,13746100,0.0,20.020000457763672,2.38,2.72,3.14,0.005857262548284486,0.2207053515822142,0.0,0.0,0.023799999999999998,0.027200000000000002,0.031400000000000004,-0.021026909004084215,-0.7692801853480824,0.02364,0.023405,0.00023500000000000257,0.6166952395824867,0
2018-11-14,110.2300033569336,110.70999908447266,105.9800033569336,107.33000183105469,87.36463928222656,18361400,0.0,21.25,2.38,2.71,3.12,-0.020838200321524055,0.2212913751988466,0.0,0.0,0.023799999999999998,0.0271,0.031200000000000002,0.061438537168431395,-0.7309872693820011,0.02366,0.02344,0.00022000000000000144,0.574552328852536,0
2018-11-15,108.23999786376953,110.08000183105469,106.80999755859375,110.06999969482422,89.59494018554688,19100000,0.0,19.979999542236328,2.37,2.7,3.11,0.025208231319480644,0.2356120755582765,0.0,0.0,0.023700000000000002,0.027000000000000003,0.0311,-0.059764727424172825,-0.7341074962953019,0.0237,0.023465,0.0002349999999999991,0.6006314328050417,0
2018-11-16,109.44999694824219,110.76000213623047,108.55000305175781,109.98999786376953,89.52983856201172,13798600,0.0,18.139999389648438,2.36,2.68,3.08,-0.0007268857704310055,0.2283134413087047,0.0,0.0,0.0236,0.0268,0.0308,-0.09209210183905447,-0.6869448678446776,0.0237,0.02349,0.00020999999999999838,0.6353026946854243,0
2018-11-19,109.95999908447266,111.19999694824219,109.52999877929688,110.83000183105469,90.21357727050781,13987000,0.0,20.100000381469727,2.38,2.66,3.06,0.007607978331798709,0.2292941161882672,0.0,0.0,0.023799999999999998,0.026600000000000002,0.030600000000000002,0.10804856988803202,-0.6348805597275492,0.023739999999999997,0.02351,0.00022999999999999757,0.6135555714885499,0
2018-11-20,109.77999877929688,110.48999786376953,107.9800033569336,108.44999694824219,88.27629852294922,18936200,0.0,22.479999542236328,2.39,2.67,3.06,-0.021708288124051688,0.2368049721645141,0.0,0.0,0.0239,0.026699999999999998,0.030600000000000002,0.1184079161988838,-0.694888896747927,0.02376,0.02354,0.00022000000000000144,0.5761351466897275,0
2018-11-21,109.02999877929688,109.61000061035156,107.63999938964844,107.63999938964844,87.61698913574219,10619600,0.0,20.799999237060547,2.41,2.67,3.06,-0.0074967326360295215,0.2352076387010324,0.0,0.0,0.0241,0.026699999999999998,0.030600000000000002,-0.07473311118264614,-0.6469984382998686,0.02382,0.023575,0.00024500000000000216,0.6012897894509417,0
2018-11-23,106.73999786376953,107.38999938964844,106.05999755859375,106.6500015258789,86.8111343383789,6488400,0.0,21.520000457763672,2.41,2.67,3.05,-0.00924002981672164,0.2272304754496477,0.0,0.0,0.0241,0.026699999999999998,0.0305,0.03461544457272181,-0.605346463729588,0.023899999999999998,0.02361,0.0002899999999999986,0.5969623022651829,0
2018-11-26,107.72000122070312,109.9800033569336,107.44999694824219,109.26000213623047,88.93562316894531,13948300,0.0,18.899999618530273,2.41,2.7,3.07,0.024177883591192405,0.23607826799936987,0.0,0.0,0.0241,0.027000000000000003,0.030699999999999998,-0.12174724830399308,-0.6418101970044499,0.024,0.02365,0.0003499999999999996,0.6388240271933204,0
2018-11-27,108.76000213623047,110.02999877929688,108.62999725341797,109.72000122070312,89.31005859375,9238200,0.0,19.020000457763672,2.41,2.7,3.06,0.0042013469484910365,0.22904530625569802,0.0,0.0,0.0241,0.027000000000000003,0.030600000000000002,0.006349250881240609,-0.6564799060976984,0.02406,0.023684999999999998,0.0003750000000000038,0.6478862920569938,0
2018-11-28,109.80000305175781,111.4000015258789,108.87000274658203,110.94000244140625,90.30310821533203,13977300,0.0,18.489999771118164,2.4,2.69,3.06,0.011057761052703516,0.22762192364969022,0.0,0.0,0.024,0.0269,0.030600000000000002,-0.027865440267598407,-0.6823255183492489,0.02408,0.023719999999999998,0.0003600000000000027,0.65366749813151,0
2018-11-29,110.2699966430664,110.80000305175781,109.63999938964844,110.05999755859375,89.58682250976562,11144300,0.0,18.790000915527344,2.37,2.69,3.03,-0.007963641858338333,0.22381283336527694,0.0,0.0,0.023700000000000002,0.0269,0.030299999999999997,0.01622504857343432,-0.6783115202524767,0.024,0.023735,0.00026500000000000135,0.6343427941655795,0
2018-11-30,109.8499984741211,111.31999969482422,109.58000183105469,111.19000244140625,90.50662994384766,18652700,0.0,18.06999969482422,2.37,2.7,3.01,0.01021486810911447,0.21429116606373622,0.0,0.0,0.023700000000000002,0.027000000000000003,0.0301,-0.03831831748917813,-0.6603616251717643,0.023920000000000004,0.02376,0.0001600000000000039,0.6376360573397715,0
2018-12-03,112.37999725341797,112.88999938964844,111.73999786376953,112.23999786376953,91.36127471923828,16034500,0.0,16.440000534057617,2.38,2.72,2.98,0.009398591445952401,0.2162032011182814,0.0,0.0,0.023799999999999998,0.027200000000000002,0.0298,-0.09020471434946853,-0.6907857310164119,0.02386,0.023784999999999997,7.500000000000215e-05,0.6661255332343159,0
2018-12-04,111.5999984741211,111.5999984741211,106.7300033569336,107.2300033569336,87.2832260131836,23555900,0.0,20.739999771118164,2.42,2.71,2.91,-0.04566339602055254,0.2703435121472866,0.0,0.0,0.0242,0.0271,0.0291,0.26155712271131226,-0.7980266083865488,0.023880000000000002,0.023815,6.500000000000256e-05,0.582409164984756,0
2018-12-06,105.01000213623047,105.36000061035156,102.87999725341797,105.19000244140625,85.62271118164062,27213900,0.0,21.190000534057617,2.41,2.7,2.87,-0.019207736996255553,0.27653230975192583,0.0,0.0,0.0241,0.027000000000000003,0.0287,0.021697240496892922,-0.7907259717469435,0.0239,0.023844999999999998,5.500000000000296e-05,0.5608289460394168,0
2018-12-07,105.16000366210938,106.9800033569336,102.91000366210938,103.29000091552734,84.07615661621094,19248600,0.0,23.229999542236328,2.4,2.68,2.85,-0.018227551010436438,0.28118997705816495,0.0,0.0,0.024,0.0268,0.0285,0.09627177710070955,-0.7994476557866239,0.02396,0.02386,9.99999999999994e-05,0.5188222651732604,0
2018-12-10,102.87000274658203,103.48999786376953,99.27999877929688,101.36000061035156,82.50518035888672,23636400,0.0,22.639999389648438,2.41,2.69,2.85,-0.018861930891099974,0.27673340573601934,0.0,0.0,0.0241,0.0269,0.0285,-0.025398199062172333,-0.7494619758826887,0.02404,0.02389,0.00014999999999999736,0.5056792727420517,0
2018-12-11,103.12999725341797,103.66000366210938,100.20999908447266,100.37000274658203,81.69932556152344,16860700,0.0,21.760000228881836,2.41,2.7,2.89,-0.00981533682724442,0.27340465354891896,0.0,0.0,0.0241,0.027000000000000003,0.028900000000000002,-0.03886922192979203,-0.7448917670614827,0.0241,0.023915,0.00018500000000000114,0.5072931545203687,0
2018-12-12,101.66000366210938,102.9000015258789,100.05999755859375,101.0199966430664,82.22840118408203,22621500,0.0,21.459999084472656,2.43,2.7,2.91,0.006455008803572539,0.275894965522517,0.0,0.0,0.024300000000000002,0.027000000000000003,0.0291,-0.013786817153199848,-0.7443199899787747,0.02412,0.023950000000000003,0.00016999999999999654,0.5211106783543139,0
2018-12-13,101.55000305175781,101.97000122070312,100.66999816894531,101.12000274658203,82.309814453125,17250900,0.0,20.649999618530273,2.43,2.69,2.91,0.000989597162843883,0.2696806491230214,0.0,0.0,0.024300000000000002,0.0269,0.0291,-0.03774461791699035,-0.7345260080243996,0.02416,0.023975000000000003,0.00018499999999999767,0.5456175602445991,0
2018-12-14,99.98999786376953,101.94000244140625,99.86000061035156,100.29000091552734,81.63420104980469,19879500,0.0,21.6299991607666,2.42,2.68,2.89,-0.008242048065672084,0.2678995823694755,0.0,0.0,0.0242,0.0268,0.028900000000000002,0.04745760582760128,-0.7343676789503689,0.0242,0.023995,0.00020500000000000032,0.5235912858711305,0
2018-12-17,99.7699966430664,100.55999755859375,98.44000244140625,99.01000213623047,80.5923080444336,25113500,0.0,24.520000457763672,2.4,2.66,2.86,-0.0128450934051085,0.26304011335505667,0.0,0.0,0.024,0.026600000000000002,0.0286,0.13361079099064765,-0.7262874878598956,0.02418,0.024009999999999997,0.00017000000000000348,0.4881431714923538,0
2018-12-18,99.41999816894531,100.88999938964844,98.12000274658203,98.54000091552734,80.20974731445312,20837200,0.0,25.579999923706055,2.39,2.64,2.82,-0.004758166192535176,0.2408907449405433,0.0,0.0,0.0239,0.0264,0.0282,0.043229993725663274,-0.7251686431327994,0.02414,0.024025,0.00011500000000000052,0.45555923756155187,0
2018-12-19,98.41000366210938,100.58000183105469,96.5999984741211,97.29000091552734,79.1922607421875,28767900,0.0,25.579999923706055,2.4,2.62,2.77,-0.012766468930070001,0.241639471710412,0.0,0.0,0.024,0.0262,0.0277,0.0,-0.7253915197023464,0.02408,0.024035,4.49999999999999e-05,0.4483928190141477,0
2018-12-20,96.61000061035156,98.27999877929688,95.69000244140625,96.44999694824219,78.50851440429688,31825200,0.0,28.3799991607666,2.39,2.64,2.79,-0.008671493488401617,0.236752847956145,0.0,0.0,0.0239,0.0264,0.0279,0.10946048652899609,-0.7947093338131196,0.024,0.024035,-3.500000000000031e-05,0.39974885655079617,0
2018-12-21,96.68000030517578,98.43000030517578,93.69000244140625,94.16999816894531,76.65264129638672,32123450,0.0,30.110000610351562,2.39,2.62,2.79,-0.023923018748353782,0.23864826068889589,0.0,0.0,0.0239,0.0262,0.0279,0.06095847430385293,-0.780172207967991,0.02394,0.024024999999999998,-8.499999999999827e-05,0.3743626538051236,0
2018-12-24,92.88999938964844,94.22000122070312,92.13999938964844,92.13999938964844,75.0002670288086,17009300,0.0,36.06999969482422,2.45,2.61,2.74,-0.02179238999315968,0.24430317451565486,0.0,0.0,0.0245,0.026099999999999998,0.0274,0.19794084900893893,-0.8061888670284277,0.024040000000000002,0.024045,-4.9999999999980616e-06,0.28293737696267474,0
2018-12-26,92.69000244140625,95.95999908447266,91.11000061035156,95.95999908447266,78.10967254638672,22542900,0.0,30.40999984741211,2.44,2.61,2.81,0.04062222348817716,0.295316615270854,0.0,0.0,0.024399999999999998,0.026099999999999998,0.0281,-0.15691710272524007,-0.838234500663315,0.02414,0.024059999999999998,8.000000000000368e-05,0.3913596346081386,0
2018-12-27,94.81999969482422,97.1500015258789,93.55000305175781,97.04000091552734,78.98877716064453,20304700,0.0,29.959999084472656,2.41,2.58,2.77,0.011191883715437044,0.28227199633120664,0.0,0.0,0.0241,0.0258,0.0277,-0.014797789056146593,-0.8152581253670917,0.024159999999999997,0.02406,9.999999999999593e-05,0.3898903173470666,0
2018-12-28,97.94999694824219,98.31999969482422,96.44000244140625,96.83000183105469,78.81784057617188,17963300,0.0,28.34000015258789,2.4,2.57,2.72,-0.0021664066283038673,0.2803276084254659,0.0,0.0,0.024,0.025699999999999997,0.027200000000000002,-0.05407206212914606,-0.8108141225939784,0.02418,0.02406,0.00011999999999999858,0.4086375352177588,0
2018-12-31,97.58999633789062,98.80999755859375,96.7699966430664,97.62000274658203,79.46087646484375,13237200,0.0,25.420000076293945,2.45,2.63,2.69,0.008125406101057159,0.2782622343599913,0.0,0.0,0.0245,0.0263,0.0269,-0.10303458223613671,-0.8157774725097916,0.0243,0.0241,0.0001999999999999988,0.44751534723771397,0
2019-01-02,95.94999694824219,99.77999877929688,95.94000244140625,99.30999755859375,80.83650970458984,15670900,0.0,23.219999313354492,2.42,2.6,2.66,0.017163935661446614,0.28951806589187973,0.0,0.0,0.0242,0.026000000000000002,0.026600000000000002,-0.08654605650419012,-0.8267144755957655,0.02424,0.024125,0.00011500000000000052,0.4930788152380759,0
2019-01-03,98.63999938964844,98.88999938964844,96.69000244140625,97.11000061035156,79.68769073486328,16286400,0.0,25.450000762939453,2.41,2.5,2.56,-0.0143135873664811,0.28583428774463676,0.0,0.0,0.0241,0.025,0.0256,0.09603796363173966,-0.8263542745510247,0.02418,0.02414,3.999999999999837e-05,0.4474545956857374,0
2019-01-04,99.11000061035156,100.93000030517578,98.27999877929688,100.69000244140625,82.62539672851562,16935200,0.0,21.3799991607666,2.42,2.57,2.67,0.03620197083031142,0.3174354544795564,0.0,0.0,0.0242,0.025699999999999997,0.026699999999999998,-0.15992147269793522,-0.8466174417760419,0.0242,0.02414,5.9999999999997555e-05,0.5200311575760896,0
2019-01-07,100.43000030517578,101.47000122070312,99.70999908447266,100.76000213623047,82.6828384399414,15430700,0.0,21.399999618530273,2.45,2.58,2.7,0.0006949649384273966,0.28071361308452375,0.0,0.0,0.0245,0.0258,0.027000000000000003,0.0009354751425985075,-0.7989393067067082,0.0243,0.02416,0.00013999999999999777,0.5473471721740896,0
2019-01-08,101.62999725341797,101.81999969482422,99.55000305175781,100.56999969482422,82.52691650390625,13578800,0.0,20.469999313354492,2.46,2.6,2.73,-0.0018875638715478244,0.27412006579823006,0.0,0.0,0.0246,0.026000000000000002,0.0273,-0.043457958960452236,-0.8045440852026041,0.02432,0.02419,0.00013000000000000164,0.5705950334547012,0
2019-01-09,100.80999755859375,101.48999786376953,99.93000030517578,100.4000015258789,82.38745880126953,14230300,0.0,19.979999542236328,2.45,2.59,2.74,-0.0016912744643494341,0.2675037797754168,0.0,0.0,0.0245,0.0259,0.0274,-0.0239374590891408,-0.792552042904867,0.024380000000000002,0.02421,0.00017000000000000348,0.5872549689980477,0
2019-01-10,100.0199966430664,100.7300033569336,99.2699966430664,100.38999938964844,82.37919616699219,14376100,0.0,19.5,2.43,2.59,2.74,-0.00010029498123710807,0.25946342783896836,0.0,0.0,0.024300000000000002,0.0259,0.0274,-0.024024001663345507,-0.8313029361494217,0.02442,0.024220000000000002,0.0001999999999999988,0.6051003992715169,0
2019-01-11,99.88999938964844,100.16999816894531,98.94999694824219,99.91000366210938,81.98534393310547,15439900,0.0,18.190000534057617,2.43,2.58,2.71,-0.004792432570436252,0.25766419692946474,0.0,0.0,0.024300000000000002,0.0258,0.0271,-0.06717945979191708,-0.8313818062602198,0.02444,0.02422,0.00022000000000000144,0.6263150346527624,0
2019-01-14,98.87000274658203,101.36000061035156,98.66000366210938,100.94000244140625,82.83057403564453,21258500,0.0,19.06999969482422,2.45,2.57,2.71,0.010256746106236031,0.25916548332327705,0.0,0.0,0.0245,0.025699999999999997,0.0271,0.048378182239134926,-0.8009716090173774,0.02444,0.02423,0.00020999999999999838,0.6163353587966873,0
2019-01-15,98.88999938964844,102.47000122070312,98.5999984741211,101.68000030517578,83.43778228759766,26504900,0.0,18.600000381469727,2.45,2.57,2.72,0.007303986938165563,0.2602832799234502,0.0,0.0,0.0245,0.025699999999999997,0.027200000000000002,-0.024646005289767015,-0.8040820234929621,0.02442,0.024245,0.00017500000000000154,0.6266325900512806,0
2019-01-16,102.25,103.44999694824219,101.80000305175781,102.5,84.11067199707031,18533000,0.0,19.040000915527344,2.43,2.57,2.73,0.008032223634119063,0.25938319213389405,0.0,0.0,0.024300000000000002,0.025699999999999997,0.0273,0.023655942206107117,-0.7899700538026582,0.024380000000000002,0.024259999999999997,0.00012000000000000552,0.6301983359083085,0
2019-01-17,102.11000061035156,103.5,101.91999816894531,102.91999816894531,84.45531463623047,14247600,0.0,18.059999465942383,2.42,2.57,2.75,0.004089118169934454,0.2542282642051094,0.0,0.0,0.0242,0.025699999999999997,0.0275,-0.051470661894021164,-0.7816402738608447,0.02436,0.024274999999999998,8.500000000000174e-05,0.6539120778652209,0
2019-01-18,103.7699966430664,104.9000015258789,102.83000183105469,104.58999633789062,85.82571411132812,16428700,0.0,17.799999237060547,2.41,2.6,2.79,0.016096086245545992,0.25725202336084996,0.0,0.0,0.0241,0.026000000000000002,0.0279,-0.01439646935605643,-0.7665652500016006,0.02432,0.02428,4.000000000000184e-05,0.6699424661671279,0
2019-01-22,103.08000183105469,103.58999633789062,102.12999725341797,102.94000244140625,84.47174072265625,17083700,0.0,20.799999237060547,2.43,2.59,2.74,-0.015901610749093964,0.2599226322454302,0.0,0.0,0.024300000000000002,0.0259,0.0274,0.1685393330665903,-0.7927202966538204,0.02428,0.0243,-1.9999999999999185e-05,0.6263400839513804,0
2019-01-23,103.44000244140625,103.69999694824219,101.97000122070312,102.68000030517578,84.25836944580078,12146700,0.0,19.520000457763672,2.41,2.59,2.76,-0.0025291442099986574,0.25728307092621033,0.0,0.0,0.0241,0.0259,0.0276,-0.06153840510802655,-0.7700889195053562,0.0242,0.024310000000000002,-0.00011000000000000246,0.6478036838386285,0
2019-01-24,102.12999725341797,103.08999633789062,101.94000244140625,102.73999786376953,84.3076171875,11296800,0.0,18.889999389648438,2.37,2.58,2.72,0.0005843141203515731,0.2377998325533941,0.0,0.0,0.023700000000000002,0.0258,0.027200000000000002,-0.03227464412607961,-0.7656982503199259,0.02408,0.02427,-0.0001899999999999992,0.6711560043723914,0
2019-01-25,103.51000213623047,104.30999755859375,102.73999786376953,103.38999938964844,84.84101104736328,14369400,0.0,17.420000076293945,2.39,2.6,2.76,0.0063068277106889,0.2176756761041642,0.0,0.0,0.0239,0.026000000000000002,0.0276,-0.0778189179910741,-0.7059018363880423,0.024020000000000003,0.024245000000000003,-0.0002249999999999995,0.7083324705652811,0
2019-01-28,102.88999938964844,104.23999786376953,102.58999633789062,103.87999725341797,85.24307250976562,12283100,0.0,18.8700008392334,2.42,2.6,2.75,0.004727805246729806,0.1772275546189112,0.0,0.0,0.0242,0.026000000000000002,0.0275,0.08323770129672337,-0.6052070517199366,0.02404,0.02425,-0.00021000000000000185,0.6667942253947974,0
2019-01-29,103.87999725341797,105.11000061035156,103.7300033569336,104.16999816894531,85.48107147216797,9743300,0.0,19.1299991607666,2.42,2.6,2.72,0.0027881131634519924,0.17540878387797665,0.0,0.0,0.0242,0.026000000000000002,0.027200000000000002,0.013778394804977001,-0.6128150757679255,0.024020000000000003,0.02426,-0.00023999999999999716,0.6581748647507448,0
2019-01-30,104.13999938964844,105.23999786376953,103.77999877929688,104.41000366210938,85.67800903320312,12526300,0.0,17.65999984741211,2.42,2.57,2.7,0.002301223485925406,0.1741849058067257,0.0,0.0,0.0242,0.025699999999999997,0.027000000000000003,-0.07684262299233602,-0.6185993191050214,0.02404,0.024245,-0.00020500000000000032,0.6812849097593372,0
2019-01-31,103.41000366210938,103.80000305175781,102.7300033569336,103.5,84.93126678466797,17520600,0.0,16.56999969482422,2.41,2.55,2.63,-0.008753885315466592,0.17886735242497787,0.0,0.0,0.0241,0.0255,0.0263,-0.06172141347711391,-0.5613853467220877,0.02412,0.02424,-0.00012000000000000205,0.686401876858574,0
2019-02-01,104.0,104.8499984741211,103.5199966430664,103.87999725341797,85.24307250976562,13000800,0.0,16.139999389648438,2.4,2.56,2.7,0.003664548666089052,0.17152239585381926,0.0,0.0,0.024,0.0256,0.027000000000000003,-0.02595053187056462,-0.5342722666706293,0.02414,0.024235,-9.499999999999786e-05,0.6843487241487269,0
2019-02-04,103.79000091552734,104.25,103.01000213623047,104.25,85.54672241210938,9871500,0.0,15.729999542236328,2.42,2.57,2.73,0.00355583566837271,0.16021239975935467,0.0,0.0,0.0242,0.025699999999999997,0.0273,-0.025402717652831308,-0.4661075545915975,0.02414,0.024235,-9.499999999999786e-05,0.7006892342935651,0
2019-02-05,104.5199966430664,104.55000305175781,103.29000091552734,103.79000091552734,85.16924285888672,12763000,0.0,15.569999694824219,2.42,2.56,2.71,-0.004422318297147725,0.10894733266207746,0.0,0.0,0.0242,0.0256,0.0271,-0.010171637130852895,-0.18285563633434168,0.02414,0.02422,-7.999999999999674e-05,0.6787340397632452,0
2019-02-06,103.70999908447266,104.62000274658203,103.47000122070312,103.73999786376953,85.1281967163086,8745000,0.0,15.380000114440918,2.42,2.56,2.7,-0.00048205238405638984,0.10912544023481158,0.0,0.0,0.0242,0.0256,0.027000000000000003,-0.012202927688332643,-0.18188835670394332,0.02414,0.0242,-5.9999999999997555e-05,0.6806767227132443,0
2019-02-07,103.25,103.5,101.44000244140625,102.37999725341797,84.01219177246094,13177500,0.0,16.3700008392334,2.42,2.55,2.65,-0.01319638850658988,0.11990200229932967,0.0,0.0,0.0242,0.0255,0.0265,0.06436935743992156,-0.2902769736637178,0.024159999999999997,0.024185,-2.5000000000004186e-05,0.6601723146922727,0
2019-02-08,102.08000183105469,102.33999633789062,100.05999755859375,101.36000061035156,83.17520141601562,12892600,0.0,15.720000267028809,2.43,2.54,2.63,-0.010012684965022875,0.12546003021921953,0.0,0.0,0.024300000000000002,0.0254,0.0263,-0.03970681361522943,-0.24568562809558453,0.02422,0.024184999999999998,3.500000000000031e-05,0.6642619511637806,0
2019-02-11,101.76000213623047,102.01000213623047,100.7699966430664,100.87999725341797,82.78129577636719,10978500,0.0,15.970000267028809,2.45,2.55,2.65,-0.004747104042734659,0.1267443909405326,0.0,0.0,0.0245,0.0255,0.0265,0.015903307617898044,-0.2562502904649726,0.024280000000000003,0.024195,8.500000000000174e-05,0.658017974524822,0
2019-02-12,101.94999694824219,102.91999816894531,101.88999938964844,102.5999984741211,84.19271087646484,12852300,0.0,15.430000305175781,2.43,2.55,2.68,0.016906208885740986,0.13771999538812227,0.0,0.0,0.024300000000000002,0.0255,0.0268,-0.03381339717118825,-0.31516071988603733,0.024300000000000002,0.024185,0.00011500000000000052,0.6784463527505441,0
2019-02-13,102.9000015258789,103.8499984741211,102.9000015258789,103.08999633789062,84.59481048583984,10754100,0.0,15.649999618530273,2.44,2.55,2.71,0.004764574617921773,0.1344778834968785,0.0,0.0,0.024399999999999998,0.0255,0.0271,0.014257894297040163,-0.3723370394407376,0.02434,0.02418,0.00016000000000000042,0.6721165560072364,0
2019-02-14,102.47000122070312,103.0999984741211,101.3499984741211,102.41999816894531,84.0450210571289,11518500,0.0,16.219999313354492,2.43,2.53,2.66,-0.006520302724540099,0.13484344713762567,0.0,0.0,0.024300000000000002,0.0253,0.026600000000000002,0.036421706627348005,-0.38596514944051297,0.02436,0.02418,0.0001799999999999996,0.6559579333955091,0
2019-02-15,103.9000015258789,105.69999694824219,103.66000366210938,105.55000305175781,86.61346435546875,14716900,0.0,14.90999984741211,2.43,2.55,2.66,0.030102660797625923,0.16823578136783746,0.0,0.0,0.024300000000000002,0.0255,0.026600000000000002,-0.08076445877921923,-0.483942480284192,0.02436,0.024185,0.00017499999999999807,0.6873199097926468,0
2019-02-19,104.91000366210938,105.37000274658203,103.80999755859375,105.18000030517578,86.30986785888672,12764900,0.0,14.880000114440918,2.45,2.54,2.65,-0.0035113458042738376,0.16876231337666942,0.0,0.0,0.0245,0.0254,0.0265,-0.002012054545821984,-0.4812234115237351,0.02436,0.024205,0.0001549999999999989,0.6832131826424992,0
2019-02-20,105.20999908447266,105.80000305175781,104.87999725341797,105.69000244140625,86.72838592529297,10030300,0.0,14.020000457763672,2.45,2.54,2.65,0.004837298959562533,0.16040107411219043,0.0,0.0,0.0245,0.0254,0.0265,-0.05779567540746344,-0.5071086610809584,0.024399999999999998,0.024215,0.00018499999999999767,0.6884759036604133,0
2019-02-21,105.44999694824219,105.98999786376953,104.95999908447266,105.47000122070312,86.54782104492188,8400100,0.0,14.460000038146973,2.45,2.55,2.69,-0.002084128558521262,0.14936247519469306,0.0,0.0,0.0245,0.0255,0.0269,0.03138370656326539,-0.38126822282777983,0.024420000000000004,0.024235,0.0001850000000000046,0.6905792880771622,0
2019-02-22,105.69999694824219,106.08999633789062,104.77999877929688,105.0,86.16215515136719,10647300,0.0,13.510000228881836,2.46,2.55,2.65,-0.004466059727171421,0.15011346046630275,0.0,0.0,0.0246,0.0255,0.0265,-0.0656984651977136,-0.36509717672956776,0.024480000000000002,0.024280000000000003,0.0001999999999999988,0.7026428312047439,0
2019-02-25,105.75,107.2699966430664,105.69000244140625,106.0999984741211,87.0647964477539,11230700,0.0,14.850000381469727,2.47,2.56,2.67,0.010421582295922873,0.15354611544964825,0.0,0.0,0.024700000000000003,0.0256,0.026699999999999998,0.0991857979190276,-0.21657687989626231,0.024560000000000002,0.02432,0.00024000000000000063,0.6898561647406827,0
2019-02-26,104.5,105.47000122070312,103.94000244140625,105.29000091552734,86.40010070800781,15465400,0.0,15.170000076293945,2.45,2.55,2.64,-0.007663786783083067,0.15568450145502336,0.0,0.0,0.0245,0.0255,0.0264,0.021548800444713967,-0.21190610740643254,0.024560000000000002,0.024335000000000002,0.0002249999999999995,0.6770884628794829,0
